"Time","Z100","Z250","Z350","Z450","Z550","Z650","Z750"
"2019-08-12 12:00:00",13.91,13.34,15.14,11.5,NA,12.05,12.1
"2019-08-12 12:15:00",13.9,13.3,15.12,11.5,NA,12.05,12.1
"2019-08-12 12:30:00",13.9,13.3,15.02,11.5,NA,12.05,12.1
"2019-08-12 12:45:00",13.9,13.3,14.96,11.5,NA,12.05,12.1
"2019-08-12 13:00:00",13.9,13.3,14.93,11.5,NA,12.05,12.1
"2019-08-12 13:15:00",13.9,13.3,14.91,11.5,NA,12.05,12.1
"2019-08-12 13:30:00",13.9,13.3,14.9,11.5,NA,12.05,12.1
"2019-08-12 13:45:00",13.9,13.26,14.85,11.5,NA,12.05,12.1
"2019-08-12 14:00:00",13.9,13.24,14.85,11.5,NA,12.05,12.1
"2019-08-12 14:15:00",13.91,13.22,14.83,11.5,NA,12.05,12.1
"2019-08-12 14:30:00",13.91,13.21,14.81,11.5,NA,12.05,12.1
"2019-08-12 14:45:00",13.91,13.2,14.81,11.5,NA,12.04,12.1
"2019-08-12 15:00:00",13.92,13.2,14.78,11.52,NA,12.02,12.1
"2019-08-12 15:15:00",13.93,13.2,14.78,11.54,NA,12.01,12.1
"2019-08-12 15:30:00",13.96,13.2,14.78,11.6,NA,12,12.1
"2019-08-12 15:45:00",13.96,13.2,14.65,11.6,NA,12,12.1
"2019-08-12 16:00:00",13.96,13.2,14.62,11.6,NA,12,12.1
"2019-08-12 16:15:00",13.96,13.19,14.61,11.6,NA,12,12.1
"2019-08-12 16:30:00",13.96,13.19,14.51,11.6,NA,12,12.1
"2019-08-12 16:45:00",13.96,13.13,14.47,11.6,NA,12,12.1
"2019-08-12 17:00:00",13.96,13.12,14.47,11.6,NA,12,12.1
"2019-08-12 17:15:00",13.96,13.12,14.44,11.6,NA,12,12.1
"2019-08-12 17:30:00",13.95,13.1,14.4,11.6,NA,11.98,12.1
"2019-08-12 17:45:00",13.95,13.1,14.39,11.6,NA,11.98,12.1
"2019-08-12 18:00:00",13.94,13.1,14.37,11.6,NA,11.96,12.1
"2019-08-12 18:15:00",13.91,13.1,14.36,11.6,NA,11.96,12.1
"2019-08-12 18:30:00",13.91,13.1,14.32,11.6,NA,11.96,12.1
"2019-08-12 18:45:00",13.91,13.1,14.28,11.61,NA,11.96,12.1
"2019-08-12 19:00:00",13.9,13.1,14.28,11.64,NA,11.95,12.1
"2019-08-12 19:15:00",13.9,13.1,14.25,11.64,NA,11.93,12.1
"2019-08-12 19:30:00",13.9,13.06,14.17,11.69,NA,11.93,12.1
"2019-08-12 19:45:00",13.9,13.05,14.17,11.7,NA,11.9,12.1
"2019-08-12 20:00:00",13.9,13.04,14.17,11.7,NA,11.9,12.1
"2019-08-12 20:15:00",13.9,13.01,14.13,11.7,NA,11.9,12.1
"2019-08-12 20:30:00",13.9,13,14.1,11.7,NA,11.9,12.1
"2019-08-12 20:45:00",13.9,13,14.1,11.7,NA,11.9,12.1
"2019-08-12 21:00:00",13.9,13,14.05,11.7,NA,11.9,12.1
"2019-08-12 21:15:00",13.9,13,14.05,11.7,NA,11.9,12.1
"2019-08-12 21:30:00",13.9,13,13.95,11.7,NA,11.9,12.1
"2019-08-12 21:45:00",13.9,13,13.94,11.7,NA,11.9,12.1
"2019-08-12 22:00:00",13.88,13,13.93,11.7,NA,11.9,12.1
"2019-08-12 22:15:00",13.82,12.95,13.92,11.7,NA,11.9,12.1
"2019-08-12 22:30:00",13.81,12.93,13.9,11.7,NA,11.9,12.1
"2019-08-12 22:45:00",13.8,12.91,13.9,11.7,NA,11.9,12.1
"2019-08-12 23:00:00",13.8,12.9,13.9,11.7,NA,11.9,12.1
"2019-08-12 23:15:00",13.8,12.9,13.83,11.7,NA,11.9,12.1
"2019-08-12 23:30:00",13.8,12.9,13.79,11.7,NA,11.9,12.1
"2019-08-12 23:45:00",13.8,12.9,13.79,11.7,NA,11.9,12.1
"2019-08-13 00:00:00",13.8,12.9,13.74,11.7,NA,11.9,12.1
"2019-08-13 00:15:00",13.8,12.9,13.72,11.7,NA,11.9,12.1
"2019-08-13 00:30:00",13.8,12.9,13.69,11.7,NA,11.9,12.1
"2019-08-13 00:45:00",13.8,12.89,13.67,11.7,NA,11.9,12.1
"2019-08-13 01:00:00",13.8,12.86,13.66,11.7,NA,11.88,12.1
"2019-08-13 01:15:00",13.8,12.83,13.63,11.7,NA,11.85,12.1
"2019-08-13 01:30:00",13.79,12.83,13.61,11.7,NA,11.85,12.1
"2019-08-13 01:45:00",13.77,12.81,13.63,11.7,NA,11.85,12.1
"2019-08-13 02:00:00",13.76,12.8,13.61,11.74,NA,11.85,12.1
"2019-08-13 02:15:00",13.73,12.8,13.6,11.74,NA,11.85,12.1
"2019-08-13 02:30:00",13.71,12.8,13.56,11.76,NA,11.85,12.1
"2019-08-13 02:45:00",13.71,12.8,13.55,11.79,NA,11.85,12.1
"2019-08-13 03:00:00",13.7,12.8,13.5,11.8,NA,11.85,12.1
"2019-08-13 03:15:00",13.7,12.79,13.49,11.8,NA,11.85,12.1
"2019-08-13 03:30:00",13.7,12.79,13.49,11.8,NA,11.85,12.1
"2019-08-13 03:45:00",13.7,12.75,13.47,11.8,NA,11.85,12.1
"2019-08-13 04:00:00",13.7,12.73,13.49,11.8,NA,11.85,12.1
"2019-08-13 04:15:00",13.7,12.72,13.49,11.8,NA,11.85,12.1
"2019-08-13 04:30:00",13.7,12.7,13.51,11.8,NA,11.85,12.1
"2019-08-13 04:45:00",13.7,12.7,13.5,11.8,NA,11.85,12.1
"2019-08-13 05:00:00",13.7,12.7,13.5,11.8,NA,11.85,12.1
"2019-08-13 05:15:00",13.7,12.7,13.38,11.8,NA,11.85,12.1
"2019-08-13 05:30:00",13.7,12.7,13.38,11.8,NA,11.85,12.1
"2019-08-13 05:45:00",13.7,12.7,13.38,11.8,NA,11.82,12.1
"2019-08-13 06:00:00",13.7,12.7,13.38,11.8,NA,11.8,12.1
"2019-08-13 06:15:00",13.7,12.7,13.4,11.8,NA,11.8,12.1
"2019-08-13 06:30:00",13.69,12.69,13.44,11.8,NA,11.8,12.1
"2019-08-13 06:45:00",13.69,12.65,13.44,11.8,NA,11.8,12.12
"2019-08-13 07:00:00",13.69,12.63,13.4,11.8,NA,11.8,12.15
"2019-08-13 07:15:00",13.69,12.62,13.4,11.8,NA,11.8,12.16
"2019-08-13 07:30:00",13.64,12.61,13.38,11.8,NA,11.8,12.17
"2019-08-13 07:45:00",13.63,12.6,13.38,11.8,NA,11.8,12.18
"2019-08-13 08:00:00",13.6,12.6,13.38,11.8,NA,11.8,12.18
"2019-08-13 08:15:00",13.6,12.6,13.38,11.8,NA,11.8,12.18
"2019-08-13 08:30:00",13.6,12.6,13.38,11.8,NA,11.8,12.2
"2019-08-13 08:45:00",13.6,12.6,13.32,11.8,NA,11.8,12.2
"2019-08-13 09:00:00",13.6,12.6,13.32,11.8,NA,11.8,12.2
"2019-08-13 09:15:00",13.6,12.6,13.35,11.8,NA,11.8,12.2
"2019-08-13 09:30:00",13.6,12.6,13.43,11.8,NA,11.8,12.2
"2019-08-13 09:45:00",13.6,12.6,13.43,11.8,NA,11.8,12.2
"2019-08-13 10:00:00",13.6,12.6,13.43,11.8,NA,11.8,12.2
"2019-08-13 10:15:00",13.6,12.58,13.42,11.8,NA,11.8,12.2
"2019-08-13 10:30:00",13.6,12.56,13.48,11.8,NA,11.8,12.2
"2019-08-13 10:45:00",13.6,12.53,13.45,11.8,NA,11.8,12.2
"2019-08-13 11:00:00",13.6,12.53,13.45,11.8,NA,11.8,12.2
"2019-08-13 11:15:00",13.6,12.52,13.45,11.8,NA,11.8,12.2
"2019-08-13 11:30:00",13.6,12.51,13.45,11.8,NA,11.8,12.2
"2019-08-13 11:45:00",13.6,12.5,13.45,11.8,NA,11.8,12.2
"2019-08-13 12:00:00",13.6,12.5,13.4,11.8,NA,11.77,12.2
"2019-08-13 12:15:00",13.6,12.5,13.4,11.8,NA,11.76,12.2
"2019-08-13 12:30:00",13.6,12.5,13.43,11.8,NA,11.75,12.2
"2019-08-13 12:45:00",13.6,12.5,13.43,11.8,NA,11.75,12.2
"2019-08-13 13:00:00",13.6,12.5,13.55,11.8,NA,11.75,12.2
"2019-08-13 13:15:00",13.6,12.5,13.55,11.8,NA,11.75,12.2
"2019-08-13 13:30:00",13.6,12.5,13.55,11.8,NA,11.75,12.2
"2019-08-13 13:45:00",13.6,12.5,13.55,11.8,NA,11.75,12.2
"2019-08-13 14:00:00",13.6,12.5,13.48,11.8,NA,11.75,12.2
"2019-08-13 14:15:00",13.6,12.5,13.47,11.8,NA,11.75,12.2
"2019-08-13 14:30:00",13.6,12.5,13.47,11.8,NA,11.75,12.2
"2019-08-13 14:45:00",13.6,12.49,13.46,11.8,NA,11.74,12.2
"2019-08-13 15:00:00",13.6,12.48,13.46,11.8,NA,11.72,12.2
"2019-08-13 15:15:00",13.6,12.47,13.45,11.8,NA,11.72,12.2
"2019-08-13 15:30:00",13.6,12.47,13.46,11.8,NA,11.7,12.2
"2019-08-13 15:45:00",13.6,12.46,13.43,11.8,NA,11.7,12.2
"2019-08-13 16:00:00",13.6,12.45,13.43,11.8,NA,11.7,12.2
"2019-08-13 16:15:00",13.6,12.45,13.46,11.8,NA,11.7,12.2
"2019-08-13 16:30:00",13.6,12.44,13.47,11.8,NA,11.7,12.21
"2019-08-13 16:45:00",13.6,12.43,13.46,11.8,NA,11.7,12.25
"2019-08-13 17:00:00",13.6,12.43,13.46,11.8,NA,11.7,12.25
"2019-08-13 17:15:00",13.6,12.43,13.45,11.8,NA,11.7,12.25
"2019-08-13 17:30:00",13.6,12.42,13.45,11.8,NA,11.7,12.25
"2019-08-13 17:45:00",13.6,12.42,13.4,11.8,NA,11.68,12.25
"2019-08-13 18:00:00",13.6,12.41,13.42,11.8,NA,11.66,12.26
"2019-08-13 18:15:00",13.6,12.41,13.42,11.8,NA,11.65,12.28
"2019-08-13 18:30:00",13.6,12.4,13.48,11.8,NA,11.65,12.28
"2019-08-13 18:45:00",13.6,12.4,13.42,11.8,NA,11.65,12.3
"2019-08-13 19:00:00",13.6,12.4,13.42,11.8,NA,11.65,12.3
"2019-08-13 19:15:00",13.6,12.4,13.42,11.8,NA,11.65,12.3
"2019-08-13 19:30:00",13.6,12.4,13.42,11.8,NA,11.65,12.3
"2019-08-13 19:45:00",13.6,12.4,13.41,11.8,NA,11.65,12.3
"2019-08-13 20:00:00",13.6,12.4,13.38,11.8,NA,11.65,12.3
"2019-08-13 20:15:00",13.6,12.4,13.38,11.8,NA,11.65,12.3
"2019-08-13 20:30:00",13.6,12.4,13.38,11.8,NA,11.65,12.3
"2019-08-13 20:45:00",13.6,12.4,13.37,11.8,NA,11.65,12.3
"2019-08-13 21:00:00",13.6,12.4,13.37,11.8,NA,11.64,12.3
"2019-08-13 21:15:00",13.6,12.4,13.37,11.8,NA,11.63,12.3
"2019-08-13 21:30:00",13.6,12.4,13.37,11.8,NA,11.62,12.3
"2019-08-13 21:45:00",13.6,12.4,13.36,11.8,NA,11.6,12.3
"2019-08-13 22:00:00",13.6,12.4,13.41,11.8,NA,11.6,12.3
"2019-08-13 22:15:00",13.6,12.4,13.41,11.8,NA,11.6,12.3
"2019-08-13 22:30:00",13.6,12.4,13.4,11.8,NA,11.6,12.3
"2019-08-13 22:45:00",13.6,12.4,13.4,11.8,NA,11.6,12.3
"2019-08-13 23:00:00",13.6,12.4,13.41,11.8,NA,11.6,12.3
"2019-08-13 23:15:00",13.6,12.4,13.4,11.8,NA,11.6,12.3
"2019-08-13 23:30:00",13.6,12.4,13.42,11.8,NA,11.6,12.3
"2019-08-13 23:45:00",13.6,12.4,13.42,11.8,NA,11.6,12.3
"2019-08-14 00:00:00",13.6,12.4,13.45,11.8,NA,11.6,12.3
"2019-08-14 00:15:00",13.6,12.4,13.41,11.8,NA,11.6,12.3
"2019-08-14 00:30:00",13.57,12.4,13.41,11.8,NA,11.6,12.3
"2019-08-14 00:45:00",13.54,12.4,13.39,11.8,NA,11.6,12.3
"2019-08-14 01:00:00",13.54,12.37,13.38,11.8,NA,11.6,12.3
"2019-08-14 01:15:00",13.54,12.36,13.38,11.8,NA,11.6,12.3
"2019-08-14 01:30:00",13.51,12.33,13.36,11.8,NA,11.6,12.3
"2019-08-14 01:45:00",13.5,12.32,13.38,11.8,NA,11.6,12.3
"2019-08-14 02:00:00",13.5,12.31,13.32,11.8,NA,11.59,12.3
"2019-08-14 02:15:00",13.5,12.31,13.32,11.8,NA,11.56,12.3
"2019-08-14 02:30:00",13.5,12.3,13.3,11.8,NA,11.56,12.3
"2019-08-14 02:45:00",13.5,12.3,13.32,11.8,NA,11.55,12.3
"2019-08-14 03:00:00",13.5,12.3,13.32,11.8,NA,11.55,12.3
"2019-08-14 03:15:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 03:30:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 03:45:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 04:00:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 04:15:00",13.5,12.3,13.4,11.8,NA,11.55,12.3
"2019-08-14 04:30:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 04:45:00",13.5,12.3,13.4,11.8,NA,11.55,12.3
"2019-08-14 05:00:00",13.5,12.3,13.33,11.8,NA,11.55,12.3
"2019-08-14 05:15:00",13.5,12.3,13.42,11.8,NA,11.55,12.3
"2019-08-14 05:30:00",13.5,12.3,13.4,11.8,NA,11.55,12.3
"2019-08-14 05:45:00",13.5,12.3,13.42,11.8,NA,11.55,12.3
"2019-08-14 06:00:00",13.5,12.3,13.4,11.8,NA,11.55,12.3
"2019-08-14 06:15:00",13.5,12.3,13.42,11.8,NA,11.55,12.3
"2019-08-14 06:30:00",13.5,12.3,13.4,11.8,NA,11.55,12.3
"2019-08-14 06:45:00",13.5,12.3,13.41,11.8,NA,11.55,12.3
"2019-08-14 07:00:00",13.5,12.3,13.41,11.8,NA,11.52,12.3
"2019-08-14 07:15:00",13.5,12.3,13.45,11.8,NA,11.52,12.3
"2019-08-14 07:30:00",13.5,12.3,13.45,11.8,NA,11.5,12.3
"2019-08-14 07:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 08:00:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 08:15:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 08:30:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 08:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 09:00:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 09:15:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 09:30:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 09:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 10:00:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 10:15:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 10:30:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 10:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 11:00:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 11:15:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 11:30:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 11:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 12:00:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 12:15:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 12:30:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 12:45:00",13.5,12.3,13.5,11.8,NA,11.5,12.3
"2019-08-14 13:00:00",13.5,12.3,13.5,11.8,NA,11.46,12.3
"2019-08-14 13:15:00",13.5,12.3,13.5,11.8,NA,11.46,12.3
"2019-08-14 13:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 13:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 14:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 14:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 14:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 14:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 15:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 15:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 15:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 15:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 16:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 16:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 16:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 16:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 17:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 17:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 17:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 17:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 18:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 18:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 18:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 18:45:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 19:00:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 19:15:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 19:30:00",13.5,12.3,13.5,11.8,NA,11.45,12.3
"2019-08-14 19:45:00",13.5,12.3,13.5,11.8,NA,11.41,12.3
"2019-08-14 20:00:00",13.5,12.3,13.5,11.8,NA,11.4,12.3
"2019-08-14 20:15:00",13.5,12.3,13.5,11.8,NA,11.4,12.3
"2019-08-14 20:30:00",13.5,12.3,13.5,11.8,NA,11.4,12.3
"2019-08-14 20:45:00",13.5,12.3,13.47,11.8,NA,11.4,12.3
"2019-08-14 21:00:00",13.5,12.3,13.47,11.8,NA,11.4,12.3
"2019-08-14 21:15:00",13.5,12.3,13.47,11.8,NA,11.4,12.3
"2019-08-14 21:30:00",13.5,12.3,13.47,11.8,NA,11.4,12.3
"2019-08-14 21:45:00",13.5,12.3,13.45,11.8,NA,11.4,12.3
"2019-08-14 22:00:00",13.5,12.3,13.44,11.8,NA,11.4,12.3
"2019-08-14 22:15:00",13.5,12.3,13.42,11.8,NA,11.4,12.3
"2019-08-14 22:30:00",13.5,12.3,13.43,11.8,NA,11.4,12.3
"2019-08-14 22:45:00",13.5,12.3,13.43,11.8,NA,11.4,12.3
"2019-08-14 23:00:00",13.5,12.3,13.43,11.8,NA,11.4,12.3
"2019-08-14 23:15:00",13.5,12.3,13.42,11.8,NA,11.4,12.3
"2019-08-14 23:30:00",13.5,12.3,13.38,11.8,NA,11.4,12.3
"2019-08-14 23:45:00",13.5,12.3,13.37,11.8,NA,11.4,12.3
"2019-08-15 00:00:00",13.5,12.3,13.37,11.8,NA,11.4,12.3
"2019-08-15 00:15:00",13.5,12.3,13.38,11.8,NA,11.4,12.3
"2019-08-15 00:30:00",13.5,12.3,13.37,11.8,NA,11.4,12.3
"2019-08-15 00:45:00",13.5,12.3,13.37,11.8,NA,11.4,12.3
"2019-08-15 01:00:00",13.5,12.3,13.4,11.8,NA,11.4,12.3
"2019-08-15 01:15:00",13.5,12.3,13.47,11.8,NA,11.4,12.3
"2019-08-15 01:30:00",13.5,12.3,13.33,11.8,NA,11.4,12.3
"2019-08-15 01:45:00",13.5,12.3,13.35,11.8,NA,11.38,12.3
"2019-08-15 02:00:00",13.5,12.3,13.35,11.8,NA,11.37,12.3
"2019-08-15 02:15:00",13.5,12.3,13.34,11.8,NA,11.36,12.3
"2019-08-15 02:30:00",13.49,12.3,13.34,11.8,NA,11.35,12.3
"2019-08-15 02:45:00",13.49,12.3,13.35,11.8,NA,11.35,12.3
"2019-08-15 03:00:00",13.48,12.3,13.34,11.8,NA,11.35,12.3
"2019-08-15 03:15:00",13.46,12.3,13.32,11.8,NA,11.35,12.3
"2019-08-15 03:30:00",13.46,12.3,13.35,11.78,NA,11.35,12.3
"2019-08-15 03:45:00",13.43,12.3,13.35,11.78,NA,11.35,12.3
"2019-08-15 04:00:00",13.42,12.3,13.39,11.78,NA,11.35,12.3
"2019-08-15 04:15:00",13.41,12.3,13.44,11.79,NA,11.35,12.3
"2019-08-15 04:30:00",13.4,12.3,13.44,11.78,NA,11.35,12.3
"2019-08-15 04:45:00",13.4,12.3,13.44,11.79,NA,11.35,12.3
"2019-08-15 05:00:00",13.4,12.3,13.44,11.78,NA,11.35,12.3
"2019-08-15 05:15:00",13.4,12.3,13.44,11.77,NA,11.35,12.3
"2019-08-15 05:30:00",13.4,12.3,13.42,11.75,NA,11.35,12.3
"2019-08-15 05:45:00",13.4,12.3,13.33,11.72,NA,11.35,12.3
"2019-08-15 06:00:00",13.4,12.3,13.46,11.72,NA,11.35,12.3
"2019-08-15 06:15:00",13.4,12.3,13.33,11.72,NA,11.35,12.3
"2019-08-15 06:30:00",13.4,12.3,13.33,11.71,NA,11.35,12.3
"2019-08-15 06:45:00",13.4,12.3,13.38,11.71,NA,11.35,12.3
"2019-08-15 07:00:00",13.4,12.3,13.42,11.7,NA,11.35,12.3
"2019-08-15 07:15:00",13.4,12.3,13.38,11.7,NA,11.35,12.3
"2019-08-15 07:30:00",13.4,12.3,13.39,11.7,NA,11.35,12.3
"2019-08-15 07:45:00",13.4,12.3,13.39,11.7,NA,11.35,12.3
"2019-08-15 08:00:00",13.4,12.3,13.42,11.7,NA,11.35,12.3
"2019-08-15 08:15:00",13.4,12.3,13.39,11.7,NA,11.35,12.3
"2019-08-15 08:30:00",13.4,12.3,13.39,11.7,NA,11.31,12.3
"2019-08-15 08:45:00",13.4,12.3,13.42,11.7,NA,11.31,12.3
"2019-08-15 09:00:00",13.4,12.3,13.42,11.7,NA,11.3,12.3
"2019-08-15 09:15:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 09:30:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 09:45:00",13.4,12.3,13.44,11.7,NA,11.3,12.3
"2019-08-15 10:00:00",13.4,12.3,13.45,11.7,NA,11.3,12.3
"2019-08-15 10:15:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 10:30:00",13.4,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 10:45:00",13.4,12.3,13.45,11.7,NA,11.3,12.3
"2019-08-15 11:00:00",13.4,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 11:15:00",13.4,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 11:30:00",13.4,12.3,13.43,11.7,NA,11.3,12.3
"2019-08-15 11:45:00",13.4,12.3,13.46,11.7,NA,11.3,12.3
"2019-08-15 12:00:00",13.4,12.3,13.43,11.7,NA,11.3,12.3
"2019-08-15 12:15:00",13.4,12.3,13.46,11.7,NA,11.3,12.3
"2019-08-15 12:30:00",13.4,12.3,13.43,11.7,NA,11.3,12.3
"2019-08-15 12:45:00",13.4,12.3,13.39,11.7,NA,11.3,12.3
"2019-08-15 13:00:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 13:15:00",13.4,12.3,13.39,11.7,NA,11.3,12.3
"2019-08-15 13:30:00",13.4,12.3,13.36,11.7,NA,11.3,12.3
"2019-08-15 13:45:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 14:00:00",13.4,12.3,13.36,11.7,NA,11.3,12.3
"2019-08-15 14:15:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 14:30:00",13.4,12.3,13.37,11.7,NA,11.3,12.3
"2019-08-15 14:45:00",13.4,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 15:00:00",13.4,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 15:15:00",13.4,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 15:30:00",13.4,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 15:45:00",13.4,12.3,13.34,11.7,NA,11.3,12.3
"2019-08-15 16:00:00",13.4,12.3,13.34,11.7,NA,11.3,12.3
"2019-08-15 16:15:00",13.4,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 16:30:00",13.39,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 16:45:00",13.39,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-15 17:00:00",13.39,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 17:15:00",13.38,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 17:30:00",13.39,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 17:45:00",13.39,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 18:00:00",13.39,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 18:15:00",13.39,12.3,13.3,11.7,NA,11.3,12.3
"2019-08-15 18:30:00",13.39,12.3,13.41,11.7,NA,11.3,12.3
"2019-08-15 18:45:00",13.38,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 19:00:00",13.38,12.3,13.4,11.7,NA,11.3,12.3
"2019-08-15 19:15:00",13.38,12.3,13.4,11.7,NA,11.28,12.3
"2019-08-15 19:30:00",13.37,12.3,13.4,11.7,NA,11.25,12.3
"2019-08-15 19:45:00",13.37,12.3,13.4,11.7,NA,11.25,12.3
"2019-08-15 20:00:00",13.37,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 20:15:00",13.35,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 20:30:00",13.32,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 20:45:00",13.31,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 21:00:00",13.31,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 21:15:00",13.31,12.3,13.35,11.7,NA,11.25,12.3
"2019-08-15 21:30:00",13.31,12.3,13.38,11.7,NA,11.25,12.3
"2019-08-15 21:45:00",13.3,12.3,13.3,11.7,NA,11.25,12.3
"2019-08-15 22:00:00",13.3,12.3,13.3,11.7,NA,11.25,12.3
"2019-08-15 22:15:00",13.3,12.3,13.38,11.7,NA,11.25,12.3
"2019-08-15 22:30:00",13.3,12.3,13.4,11.7,NA,11.26,12.3
"2019-08-15 22:45:00",13.3,12.3,13.3,11.7,NA,11.26,12.3
"2019-08-15 23:00:00",13.3,12.3,13.3,11.7,NA,11.27,12.3
"2019-08-15 23:15:00",13.3,12.3,13.3,11.7,NA,11.27,12.3
"2019-08-15 23:30:00",13.3,12.3,13.28,11.7,NA,11.28,12.3
"2019-08-15 23:45:00",13.3,12.3,13.28,11.7,NA,11.3,12.3
"2019-08-16 00:00:00",13.3,12.3,13.26,11.7,NA,11.3,12.3
"2019-08-16 00:15:00",13.3,12.3,13.26,11.7,NA,11.3,12.3
"2019-08-16 00:30:00",13.3,12.3,13.26,11.7,NA,11.3,12.3
"2019-08-16 00:45:00",13.3,12.3,13.31,11.7,NA,11.3,12.3
"2019-08-16 01:00:00",13.3,12.3,13.31,11.7,NA,11.3,12.3
