"Time","Z100","Z250","Z350","Z450","Z550","Z650","Z750"
"2019-08-11 23:30:00",26,16.68,14.38,11.17,8.55,10.6,12.78
"2019-08-11 23:45:00",25.8,16.5,14.46,12.07,8.55,10.6,12.78
"2019-08-12 00:00:00",25.57,16.46,14.49,12.78,8.55,10.6,12.8
"2019-08-12 00:15:00",25.41,16.39,14.53,13.14,8.55,10.6,12.8
"2019-08-12 00:30:00",25.28,16.29,14.54,13.44,8.55,10.61,12.8
"2019-08-12 00:45:00",25.16,16.06,14.54,13.63,8.6,10.61,12.81
"2019-08-12 01:00:00",25.06,16.05,14.54,13.75,8.66,10.64,12.85
"2019-08-12 01:15:00",24.99,15.97,14.49,13.86,8.94,10.69,12.88
"2019-08-12 01:30:00",24.88,15.93,14.49,13.93,9.38,10.7,12.9
"2019-08-12 01:45:00",24.8,15.85,14.47,13.97,9.76,10.7,12.9
"2019-08-12 02:00:00",24.66,15.81,14.43,14.03,10.15,10.71,12.93
"2019-08-12 02:15:00",24.57,15.81,14.39,14.05,10.33,10.72,12.95
"2019-08-12 02:30:00",24.46,15.7,14.39,14.05,10.52,10.76,12.97
"2019-08-12 02:45:00",24.36,15.7,14.36,14.05,10.68,10.8,13.02
"2019-08-12 03:00:00",24.3,15.64,14.32,14.05,10.82,10.82,13.05
"2019-08-12 03:15:00",24.2,15.64,14.29,14.06,11.13,10.89,13.09
"2019-08-12 03:30:00",24.13,15.57,14.23,14.06,11.42,10.95,13.15
"2019-08-12 03:45:00",24.1,15.51,14.18,14.05,11.8,10.99,13.17
"2019-08-12 04:00:00",24.1,15.49,14.16,14.05,12.11,11.04,13.2
"2019-08-12 04:15:00",24.1,15.39,14.15,14.05,12.41,11.09,13.27
"2019-08-12 04:30:00",24.1,15.37,14.1,14.05,12.63,11.15,13.3
"2019-08-12 04:45:00",24.1,15.3,14.05,14.05,12.85,11.24,13.31
"2019-08-12 05:00:00",24.1,15.3,14.05,14.05,12.98,11.26,13.38
"2019-08-12 05:15:00",24.02,15.28,14.04,14.04,13.11,11.34,13.47
"2019-08-12 05:30:00",23.98,15.24,14.04,14.03,13.24,11.4,13.5
"2019-08-12 05:45:00",23.95,15.24,14,14.03,13.33,11.45,13.57
"2019-08-12 06:00:00",23.9,15.24,13.95,14.02,13.46,11.52,13.64
"2019-08-12 06:15:00",23.87,15.16,13.88,14,13.51,11.6,13.65
"2019-08-12 06:30:00",23.77,15.16,13.88,14,13.54,11.62,13.75
"2019-08-12 06:45:00",23.72,15.14,13.88,14,13.59,11.73,13.8
"2019-08-12 07:00:00",23.68,15.14,13.87,13.99,13.65,11.8,13.83
"2019-08-12 07:15:00",23.61,15.14,13.85,13.98,13.7,11.84,13.92
"2019-08-12 07:30:00",23.51,15.1,13.8,13.96,13.7,11.94,13.95
"2019-08-12 07:45:00",23.49,15.07,13.8,13.96,13.77,11.97,13.99
"2019-08-12 08:00:00",23.4,15.06,13.79,13.95,13.8,12.08,14.09
"2019-08-12 08:15:00",23.36,15.05,13.75,13.94,13.8,12.12,14.15
"2019-08-12 08:30:00",23.32,15.04,13.71,13.93,13.8,12.16,14.16
"2019-08-12 08:45:00",23.24,15.02,13.7,13.92,13.8,12.24,14.22
"2019-08-12 09:00:00",23.2,14.97,13.67,13.9,13.81,12.3,14.25
"2019-08-12 09:15:00",23.14,14.96,13.65,13.9,13.82,12.34,14.3
"2019-08-12 09:30:00",23.09,14.94,13.64,13.9,13.84,12.41,14.38
"2019-08-12 09:45:00",23.05,14.88,13.64,13.89,13.85,12.46,14.4
"2019-08-12 10:00:00",23.01,14.88,13.63,13.88,13.85,12.5,14.43
"2019-08-12 10:15:00",22.95,14.85,13.63,13.86,13.85,12.56,14.45
"2019-08-12 10:30:00",22.9,14.85,13.6,13.86,13.85,12.62,14.51
"2019-08-12 10:45:00",22.88,14.85,13.6,13.84,13.86,12.65,14.58
"2019-08-12 11:00:00",22.85,14.85,13.55,13.82,13.86,12.67,14.61
"2019-08-12 11:15:00",22.78,14.83,13.51,13.82,13.86,12.71,14.64
"2019-08-12 11:30:00",22.75,14.79,13.5,13.81,13.85,12.75,14.67
"2019-08-12 11:45:00",22.69,14.78,13.49,13.79,13.85,12.8,14.7
"2019-08-12 12:00:00",22.66,14.73,13.49,13.78,13.85,12.84,14.7
"2019-08-12 12:15:00",22.61,14.72,13.49,13.78,13.85,12.88,14.72
"2019-08-12 12:30:00",22.58,14.71,13.48,13.75,13.85,12.89,14.77
"2019-08-12 12:45:00",22.54,14.7,13.48,13.74,13.85,12.93,14.8
"2019-08-12 13:00:00",22.46,14.7,13.47,13.73,13.85,12.95,14.8
"2019-08-12 13:15:00",22.44,14.7,13.45,13.72,13.85,12.95,14.86
"2019-08-12 13:30:00",22.44,14.65,13.42,13.71,13.85,12.99,14.89
"2019-08-12 13:45:00",22.4,14.63,13.38,13.7,13.85,13.03,14.9
"2019-08-12 14:00:00",22.36,14.63,13.35,13.69,13.85,13.05,14.9
"2019-08-12 14:15:00",22.3,14.59,13.34,13.66,13.85,13.05,14.94
"2019-08-12 14:30:00",22.26,14.56,13.33,13.65,13.85,13.05,14.97
"2019-08-12 14:45:00",22.25,14.55,13.31,13.65,13.84,13.05,15
"2019-08-12 15:00:00",22.21,14.52,13.31,13.65,13.82,13.09,15
"2019-08-12 15:15:00",22.17,14.51,13.31,13.65,13.82,13.11,15.03
"2019-08-12 15:30:00",22.14,14.51,13.31,13.64,13.81,13.11,15.07
"2019-08-12 15:45:00",22.1,14.5,13.3,13.62,13.81,13.13,15.1
"2019-08-12 16:00:00",22.07,14.5,13.29,13.6,13.8,13.16,15.11
"2019-08-12 16:15:00",22,14.5,13.28,13.59,13.8,13.2,15.13
"2019-08-12 16:30:00",21.99,14.5,13.27,13.59,13.8,13.2,15.14
"2019-08-12 16:45:00",21.95,14.49,13.26,13.56,13.8,13.2,15.15
"2019-08-12 17:00:00",21.93,14.45,13.26,13.54,13.78,13.2,15.17
"2019-08-12 17:15:00",21.91,14.45,13.24,13.53,13.76,13.2,15.2
"2019-08-12 17:30:00",21.86,14.42,13.24,13.53,13.76,13.23,15.2
"2019-08-12 17:45:00",21.83,14.39,13.23,13.51,13.75,13.23,15.2
"2019-08-12 18:00:00",21.82,14.39,13.2,13.5,13.75,13.25,15.25
"2019-08-12 18:15:00",21.78,14.37,13.2,13.5,13.75,13.25,15.29
"2019-08-12 18:30:00",21.76,14.36,13.2,13.5,13.75,13.25,15.3
"2019-08-12 18:45:00",21.75,14.34,13.15,13.5,13.75,13.25,15.3
"2019-08-12 19:00:00",21.75,14.33,13.14,13.5,13.74,13.26,15.3
"2019-08-12 19:15:00",21.74,14.31,13.14,13.49,13.73,13.26,15.3
"2019-08-12 19:30:00",21.73,14.31,13.14,13.49,13.72,13.27,15.3
"2019-08-12 19:45:00",21.71,14.3,13.12,13.49,13.7,13.27,15.32
"2019-08-12 20:00:00",21.7,14.29,13.11,13.46,13.7,13.3,15.39
"2019-08-12 20:15:00",21.7,14.28,13.11,13.46,13.7,13.3,15.4
"2019-08-12 20:30:00",21.67,14.27,13.11,13.45,13.7,13.3,15.4
"2019-08-12 20:45:00",21.65,14.27,13.1,13.43,13.7,13.31,15.41
"2019-08-12 21:00:00",21.62,14.27,13.1,13.41,13.7,13.33,15.43
"2019-08-12 21:15:00",21.6,14.24,13.1,13.41,13.7,13.34,15.44
"2019-08-12 21:30:00",21.6,14.22,13.1,13.4,13.7,13.36,15.45
"2019-08-12 21:45:00",21.59,14.19,13.1,13.4,13.7,13.39,15.45
"2019-08-12 22:00:00",21.59,14.19,13.1,13.4,13.7,13.4,15.47
"2019-08-12 22:15:00",21.57,14.17,13.1,13.39,13.7,13.4,15.5
"2019-08-12 22:30:00",21.55,14.17,13.06,13.38,13.7,13.4,15.5
"2019-08-12 22:45:00",21.54,14.15,13.03,13.38,13.7,13.4,15.5
"2019-08-12 23:00:00",21.5,14.15,13.01,13.38,13.69,13.4,15.54
"2019-08-12 23:15:00",21.49,14.14,13.01,13.37,13.68,13.4,15.6
"2019-08-12 23:30:00",21.48,14.15,12.98,13.34,13.68,13.4,15.6
"2019-08-12 23:45:00",21.45,14.13,12.97,13.33,13.68,13.43,15.6
"2019-08-13 00:00:00",21.44,14.12,12.96,13.33,13.66,13.43,15.6
"2019-08-13 00:15:00",21.41,14.12,12.95,13.32,13.65,13.44,15.61
"2019-08-13 00:30:00",21.41,14.12,12.95,13.3,13.65,13.44,15.61
"2019-08-13 00:45:00",21.4,14.12,12.95,13.3,13.65,13.44,15.63
"2019-08-13 01:00:00",21.4,14.12,12.95,13.3,13.63,13.45,15.64
"2019-08-13 01:15:00",21.4,14.08,12.96,13.3,13.61,13.45,15.65
"2019-08-13 01:30:00",21.39,14.06,12.96,13.29,13.61,13.45,15.65
"2019-08-13 01:45:00",21.34,14.06,12.96,13.29,13.6,13.45,15.68
"2019-08-13 02:00:00",21.31,14.06,12.96,13.28,13.6,13.46,15.7
"2019-08-13 02:15:00",21.3,13.99,12.95,13.27,13.6,13.46,15.71
"2019-08-13 02:30:00",21.27,13.98,12.94,13.26,13.6,13.47,15.74
"2019-08-13 02:45:00",21.26,13.98,12.94,13.26,13.6,13.49,15.77
"2019-08-13 03:00:00",21.25,13.96,12.94,13.25,13.6,13.5,15.8
"2019-08-13 03:15:00",21.25,13.96,12.94,13.25,13.6,13.5,15.8
"2019-08-13 03:30:00",21.25,13.96,12.94,13.25,13.6,13.51,15.8
"2019-08-13 03:45:00",21.25,13.96,12.94,13.23,13.6,13.51,15.8
"2019-08-13 04:00:00",21.25,13.96,12.94,13.23,13.6,13.52,15.8
"2019-08-13 04:15:00",21.23,13.95,12.93,13.22,13.6,13.52,15.8
"2019-08-13 04:30:00",21.21,13.95,12.91,13.22,13.6,13.55,15.8
"2019-08-13 04:45:00",21.2,13.94,12.88,13.22,13.6,13.56,15.81
"2019-08-13 05:00:00",21.2,13.94,12.87,13.21,13.6,13.56,15.84
"2019-08-13 05:15:00",21.16,13.94,12.87,13.2,13.6,13.6,15.85
"2019-08-13 05:30:00",21.12,13.9,12.85,13.19,13.59,13.6,15.85
"2019-08-13 05:45:00",21.11,13.9,12.85,13.19,13.56,13.6,15.85
"2019-08-13 06:00:00",21.11,13.89,12.85,13.18,13.55,13.6,15.88
"2019-08-13 06:15:00",21.1,13.88,12.81,13.15,13.55,13.61,15.9
"2019-08-13 06:30:00",21.1,13.87,12.8,13.15,13.55,13.61,15.91
"2019-08-13 06:45:00",21.09,13.87,12.8,13.15,13.55,13.61,15.91
"2019-08-13 07:00:00",21.09,13.87,12.8,13.13,13.55,13.62,15.93
"2019-08-13 07:15:00",21.02,13.85,12.8,13.12,13.55,13.62,15.94
"2019-08-13 07:30:00",21.01,13.85,12.8,13.12,13.55,13.62,15.94
"2019-08-13 07:45:00",21,13.85,12.79,13.12,13.55,13.63,15.94
"2019-08-13 08:00:00",21,13.85,12.77,13.11,13.55,13.63,15.95
"2019-08-13 08:15:00",21,13.84,12.75,13.1,13.55,13.63,15.95
"2019-08-13 08:30:00",21,13.84,12.74,13.1,13.55,13.63,15.95
"2019-08-13 08:45:00",21,13.79,12.74,13.1,13.55,13.64,15.95
"2019-08-13 09:00:00",20.99,13.79,12.74,13.1,13.55,13.64,15.95
"2019-08-13 09:15:00",20.96,13.78,12.73,13.07,13.55,13.64,15.95
"2019-08-13 09:30:00",20.96,13.77,12.72,13.07,13.54,13.65,15.96
"2019-08-13 09:45:00",20.95,13.77,12.72,13.06,13.55,13.65,15.98
"2019-08-13 10:00:00",20.95,13.77,12.72,13.06,13.55,13.68,16.04
"2019-08-13 10:15:00",20.93,13.77,12.72,13.05,13.55,13.69,16.05
"2019-08-13 10:30:00",20.93,13.75,12.71,13.05,13.54,13.7,16.05
"2019-08-13 10:45:00",20.91,13.74,12.7,13.05,13.55,13.7,16.05
"2019-08-13 11:00:00",20.89,13.72,12.7,13.05,13.54,13.7,16.05
"2019-08-13 11:15:00",20.88,13.71,12.7,13.05,13.54,13.7,16.07
"2019-08-13 11:30:00",20.86,13.7,12.7,13.05,13.54,13.7,16.1
"2019-08-13 11:45:00",20.85,13.68,12.7,13.05,13.54,13.7,16.1
"2019-08-13 12:00:00",20.85,13.68,12.7,13.05,13.54,13.7,16.1
"2019-08-13 12:15:00",20.85,13.68,12.7,13.05,13.53,13.7,16.1
"2019-08-13 12:30:00",20.84,13.68,12.7,13.05,13.53,13.78,16.1
"2019-08-13 12:45:00",20.82,13.65,12.68,13.05,13.53,13.78,16.14
"2019-08-13 13:00:00",20.8,13.65,12.66,13.05,13.53,13.8,16.15
"2019-08-13 13:15:00",20.78,13.65,12.65,13.05,13.53,13.8,16.15
"2019-08-13 13:30:00",20.77,13.65,12.65,13.05,13.53,13.8,16.15
"2019-08-13 13:45:00",20.77,13.65,12.64,13.04,13.53,13.8,16.15
"2019-08-13 14:00:00",20.75,13.64,12.64,13.04,13.52,13.8,16.16
"2019-08-13 14:15:00",20.75,13.64,12.64,13.03,13.52,13.8,16.16
"2019-08-13 14:30:00",20.75,13.63,12.63,13.03,13.52,13.8,16.18
"2019-08-13 14:45:00",20.73,13.62,12.62,13.02,13.52,13.8,16.18
"2019-08-13 15:00:00",20.72,13.61,12.59,13.02,13.52,13.8,16.2
"2019-08-13 15:15:00",20.71,13.61,12.58,13.02,13.52,13.8,16.24
"2019-08-13 15:30:00",20.71,13.6,12.57,13.01,13.52,13.8,16.25
"2019-08-13 15:45:00",20.7,13.57,12.57,12.99,13.51,13.8,16.25
"2019-08-13 16:00:00",20.7,13.57,12.57,12.99,13.51,13.8,16.25
"2019-08-13 16:15:00",20.69,13.56,12.56,12.99,13.51,13.8,16.25
"2019-08-13 16:30:00",20.68,13.55,12.56,12.96,13.51,13.8,16.25
"2019-08-13 16:45:00",20.66,13.55,12.55,12.96,13.51,13.8,16.25
"2019-08-13 17:00:00",20.64,13.55,12.55,12.95,13.51,13.8,16.25
"2019-08-13 17:15:00",20.62,13.54,12.55,12.95,13.51,13.8,16.26
"2019-08-13 17:30:00",20.61,13.54,12.55,12.93,13.51,13.8,16.28
"2019-08-13 17:45:00",20.61,13.54,12.55,12.93,13.51,13.8,16.29
"2019-08-13 18:00:00",20.6,13.54,12.55,12.93,13.51,13.8,16.29
"2019-08-13 18:15:00",20.59,13.51,12.54,12.92,13.51,13.8,16.31
"2019-08-13 18:30:00",20.59,13.48,12.54,12.92,13.51,13.82,16.32
"2019-08-13 18:45:00",20.57,13.47,12.54,12.91,13.52,13.83,16.34
"2019-08-13 19:00:00",20.55,13.46,12.54,12.91,13.51,13.84,16.34
"2019-08-13 19:15:00",20.54,13.46,12.53,12.91,13.51,13.86,16.35
"2019-08-13 19:30:00",20.54,13.46,12.53,12.92,13.49,13.86,16.35
"2019-08-13 19:45:00",20.51,13.46,12.52,12.9,13.49,13.87,16.35
"2019-08-13 20:00:00",20.51,13.46,12.52,12.9,13.47,13.88,16.35
"2019-08-13 20:15:00",20.5,13.47,12.52,12.9,13.47,13.88,16.35
"2019-08-13 20:30:00",20.49,13.46,12.52,12.89,13.47,13.9,16.35
"2019-08-13 20:45:00",20.48,13.46,12.52,12.89,13.47,13.9,16.35
"2019-08-13 21:00:00",20.48,13.46,12.52,12.89,13.46,13.91,16.35
"2019-08-13 21:15:00",20.48,13.46,12.51,12.88,13.46,13.94,16.36
"2019-08-13 21:30:00",20.45,13.46,12.51,12.88,13.46,13.94,16.36
"2019-08-13 21:45:00",20.43,13.45,12.51,12.88,13.46,13.95,16.37
"2019-08-13 22:00:00",20.41,13.45,12.49,12.87,13.46,13.95,16.4
"2019-08-13 22:15:00",20.39,13.45,12.48,12.87,13.46,13.95,16.41
"2019-08-13 22:30:00",20.39,13.44,12.48,12.87,13.46,13.95,16.44
"2019-08-13 22:45:00",20.38,13.44,12.47,12.87,13.46,13.96,16.44
"2019-08-13 23:00:00",20.38,13.44,12.46,12.86,13.46,13.98,16.44
"2019-08-13 23:15:00",20.35,13.42,12.46,12.86,13.45,13.98,16.45
"2019-08-13 23:30:00",20.34,13.41,12.45,12.85,13.45,13.98,16.45
"2019-08-13 23:45:00",20.34,13.41,12.45,12.85,13.45,13.98,16.45
"2019-08-14 00:00:00",20.3,13.41,12.45,12.85,13.45,13.99,16.45
"2019-08-14 00:15:00",20.3,13.36,12.45,12.85,13.45,13.99,16.46
"2019-08-14 00:30:00",20.26,13.36,12.45,12.85,13.45,13.99,16.48
"2019-08-14 00:45:00",20.25,13.36,12.45,12.85,13.45,13.99,16.48
"2019-08-14 01:00:00",20.25,13.36,12.45,12.85,13.45,14,16.48
"2019-08-14 01:15:00",20.25,13.36,12.44,12.85,13.45,14,16.48
"2019-08-14 01:30:00",20.25,13.36,12.42,12.85,13.45,14,16.48
"2019-08-14 01:45:00",20.23,13.35,12.41,12.85,13.45,14,16.48
"2019-08-14 02:00:00",20.22,13.35,12.4,12.85,13.45,14,16.5
"2019-08-14 02:15:00",20.22,13.3,12.4,12.85,13.45,14,16.5
"2019-08-14 02:30:00",20.21,13.3,12.4,12.85,13.45,14,16.5
"2019-08-14 02:45:00",20.2,13.3,12.4,12.85,13.45,14,16.5
"2019-08-14 03:00:00",20.2,13.3,12.4,12.84,13.45,14,16.5
"2019-08-14 03:15:00",20.2,13.29,12.4,12.84,13.45,14,16.5
"2019-08-14 03:30:00",20.19,13.29,12.4,12.84,13.45,14,16.5
"2019-08-14 03:45:00",20.16,13.28,12.4,12.83,13.45,14,16.55
"2019-08-14 04:00:00",20.11,13.28,12.4,12.83,13.45,14.01,16.55
"2019-08-14 04:15:00",20.11,13.27,12.4,12.82,13.45,14.01,16.55
"2019-08-14 04:30:00",20.1,13.26,12.39,12.82,13.45,14.01,16.55
"2019-08-14 04:45:00",20.1,13.26,12.39,12.81,13.45,14.01,16.56
"2019-08-14 05:00:00",20.1,13.26,12.39,12.81,13.45,14.02,16.57
"2019-08-14 05:15:00",20.1,13.26,12.4,12.81,13.45,14.03,16.57
"2019-08-14 05:30:00",20.09,13.26,12.4,12.81,13.45,14.03,16.59
"2019-08-14 05:45:00",20.07,13.26,12.4,12.81,13.45,14.04,16.62
"2019-08-14 06:00:00",20.06,13.26,12.4,12.81,13.45,14.05,16.64
"2019-08-14 06:15:00",20.05,13.26,12.39,12.81,13.45,14.05,16.64
"2019-08-14 06:30:00",20,13.26,12.39,12.81,13.45,14.06,16.65
"2019-08-14 06:45:00",20,13.23,12.39,12.8,13.45,14.07,16.65
"2019-08-14 07:00:00",20,13.23,12.39,12.8,13.45,14.09,16.65
"2019-08-14 07:15:00",19.98,13.24,12.39,12.8,13.45,14.09,16.65
"2019-08-14 07:30:00",19.97,13.24,12.39,12.8,13.45,14.09,16.65
"2019-08-14 07:45:00",19.97,13.23,12.38,12.79,13.45,14.1,16.65
"2019-08-14 08:00:00",19.97,13.23,12.38,12.79,13.45,14.1,16.65
"2019-08-14 08:15:00",19.95,13.23,12.38,12.76,13.45,14.1,16.65
"2019-08-14 08:30:00",19.95,13.2,12.37,12.76,13.45,14.1,16.65
"2019-08-14 08:45:00",19.95,13.2,12.37,12.76,13.45,14.1,16.65
"2019-08-14 09:00:00",19.95,13.19,12.37,12.76,13.45,14.11,16.65
"2019-08-14 09:15:00",19.95,13.16,12.36,12.76,13.45,14.11,16.65
"2019-08-14 09:30:00",19.95,13.16,12.35,12.75,13.45,14.11,16.66
"2019-08-14 09:45:00",19.94,13.15,12.34,12.74,13.45,14.11,16.66
"2019-08-14 10:00:00",19.93,13.15,12.32,12.73,13.45,14.13,16.69
"2019-08-14 10:15:00",19.89,13.15,12.32,12.73,13.45,14.14,16.69
"2019-08-14 10:30:00",19.88,13.14,12.3,12.72,13.45,14.14,16.7
"2019-08-14 10:45:00",19.88,13.11,12.29,12.73,13.45,14.15,16.7
"2019-08-14 11:00:00",19.86,13.09,12.29,12.72,13.45,14.15,16.7
"2019-08-14 11:15:00",19.86,13.09,12.28,12.72,13.45,14.15,16.7
"2019-08-14 11:30:00",19.85,13.09,12.28,12.72,13.45,14.15,16.74
"2019-08-14 11:45:00",19.85,13.11,12.27,12.72,13.45,14.15,16.75
"2019-08-14 12:00:00",19.85,13.11,12.26,12.72,13.45,14.15,16.75
"2019-08-14 12:15:00",19.84,13.11,12.25,12.72,13.45,14.17,16.75
"2019-08-14 12:30:00",19.84,13.09,12.24,12.72,13.45,14.18,16.75
"2019-08-14 12:45:00",19.82,13.09,12.24,12.72,13.45,14.18,16.76
"2019-08-14 13:00:00",19.81,13.07,12.23,12.72,13.45,14.18,16.76
"2019-08-14 13:15:00",19.81,13.07,12.23,12.71,13.45,14.18,16.77
"2019-08-14 13:30:00",19.8,13.07,12.22,12.71,13.45,14.18,16.78
"2019-08-14 13:45:00",19.8,13.07,12.22,12.7,13.45,14.19,16.79
"2019-08-14 14:00:00",19.8,13.07,12.21,12.7,13.45,14.19,16.8
"2019-08-14 14:15:00",19.78,13.07,12.21,12.7,13.45,14.19,16.8
"2019-08-14 14:30:00",19.78,13.06,12.21,12.7,13.45,14.19,16.8
"2019-08-14 14:45:00",19.76,13.07,12.21,12.7,13.45,14.19,16.82
"2019-08-14 15:00:00",19.75,13.06,12.2,12.7,13.45,14.2,16.82
"2019-08-14 15:15:00",19.75,13.06,12.2,12.7,13.45,14.2,16.84
"2019-08-14 15:30:00",19.75,13.06,12.2,12.7,13.45,14.2,16.84
"2019-08-14 15:45:00",19.75,13.06,12.2,12.7,13.45,14.2,16.84
"2019-08-14 16:00:00",19.77,13.05,12.2,12.7,13.45,14.2,16.85
"2019-08-14 16:15:00",19.77,13.04,12.19,12.7,13.45,14.21,16.85
"2019-08-14 16:30:00",19.77,13.04,12.19,12.7,13.45,14.22,16.85
"2019-08-14 16:45:00",19.79,13.04,12.18,12.69,13.45,14.23,16.85
"2019-08-14 17:00:00",19.8,13.04,12.18,12.7,13.45,14.23,16.85
"2019-08-14 17:15:00",19.8,13.04,12.18,12.7,13.45,14.24,16.85
"2019-08-14 17:30:00",19.8,13.02,12.18,12.7,13.45,14.24,16.85
"2019-08-14 17:45:00",19.84,13.01,12.18,12.7,13.45,14.25,16.85
"2019-08-14 18:00:00",19.86,12.98,12.18,12.7,13.45,14.25,16.85
"2019-08-14 18:15:00",19.89,12.98,12.17,12.7,13.45,14.25,16.85
"2019-08-14 18:30:00",19.9,12.98,12.17,12.7,13.45,14.25,16.85
"2019-08-14 18:45:00",19.9,12.98,12.16,12.7,13.45,14.25,16.86
"2019-08-14 19:00:00",19.92,12.98,12.16,12.69,13.45,14.25,16.86
"2019-08-14 19:15:00",19.93,12.97,12.15,12.69,13.45,14.25,16.89
"2019-08-14 19:30:00",19.95,12.97,12.15,12.69,13.45,14.25,16.89
"2019-08-14 19:45:00",19.96,12.96,12.15,12.69,13.45,14.25,16.9
"2019-08-14 20:00:00",19.96,12.95,12.15,12.69,13.45,14.26,16.9
"2019-08-14 20:15:00",19.98,12.93,12.15,12.69,13.45,14.26,16.9
"2019-08-14 20:30:00",19.98,12.93,12.15,12.69,13.45,14.27,16.9
"2019-08-14 20:45:00",19.98,12.93,12.15,12.68,13.45,14.27,16.91
"2019-08-14 21:00:00",20,12.93,12.15,12.68,13.45,14.27,16.92
"2019-08-14 21:15:00",20,12.93,12.15,12.68,13.45,14.29,16.93
"2019-08-14 21:30:00",20,12.93,12.15,12.68,13.45,14.3,16.95
"2019-08-14 21:45:00",20.02,12.9,12.14,12.69,13.45,14.31,16.95
"2019-08-14 22:00:00",20.05,12.9,12.14,12.69,13.45,14.31,16.95
"2019-08-14 22:15:00",20.06,12.89,12.14,12.69,13.45,14.31,16.95
"2019-08-14 22:30:00",20.06,12.9,12.14,12.68,13.45,14.34,16.95
"2019-08-14 22:45:00",20.07,12.89,12.14,12.68,13.45,14.35,16.95
"2019-08-14 23:00:00",20.07,12.89,12.14,12.68,13.45,14.35,16.95
"2019-08-14 23:15:00",20.08,12.89,12.14,12.68,13.45,14.35,16.95
"2019-08-14 23:30:00",20.08,12.89,12.14,12.67,13.45,14.35,16.95
"2019-08-14 23:45:00",20.09,12.89,12.14,12.67,13.45,14.35,16.95
"2019-08-15 00:00:00",20.09,12.89,12.15,12.66,13.45,14.35,16.95
"2019-08-15 00:15:00",20.09,12.89,12.14,12.66,13.45,14.35,16.95
"2019-08-15 00:30:00",20.1,12.89,12.15,12.66,13.45,14.35,16.95
"2019-08-15 00:45:00",20.1,12.88,12.15,12.66,13.45,14.35,16.95
"2019-08-15 01:00:00",20.1,12.88,12.14,12.66,13.45,14.35,16.96
"2019-08-15 01:15:00",20.1,12.88,12.14,12.66,13.45,14.35,16.97
"2019-08-15 01:30:00",20.1,12.88,12.14,12.66,13.45,14.35,16.98
"2019-08-15 01:45:00",20.1,12.88,12.14,12.66,13.46,14.35,16.98
"2019-08-15 02:00:00",20.1,12.88,12.14,12.66,13.46,14.35,16.99
"2019-08-15 02:15:00",20.1,12.87,12.12,12.66,13.46,14.35,17
"2019-08-15 02:30:00",20.1,12.87,12.11,12.66,13.46,14.35,17
"2019-08-15 02:45:00",20.14,12.86,12.11,12.65,13.46,14.35,17
"2019-08-15 03:00:00",20.14,12.86,12.1,12.65,13.45,14.35,17
"2019-08-15 03:15:00",20.14,12.86,12.1,12.65,13.45,14.35,17
"2019-08-15 03:30:00",20.14,12.86,12.09,12.65,13.45,14.35,17
"2019-08-15 03:45:00",20.13,12.81,12.07,12.65,13.45,14.35,17
"2019-08-15 04:00:00",20.13,12.81,12.06,12.65,13.45,14.36,17
"2019-08-15 04:15:00",20.14,12.81,12.06,12.65,13.46,14.36,17
"2019-08-15 04:30:00",20.14,12.81,12.05,12.64,13.46,14.36,17
"2019-08-15 04:45:00",20.17,12.8,12.05,12.64,13.45,14.36,17.02
"2019-08-15 05:00:00",20.17,12.8,12.03,12.63,13.45,14.36,17.05
"2019-08-15 05:15:00",20.18,12.8,12.03,12.62,13.45,14.36,17.07
"2019-08-15 05:30:00",20.18,12.8,12.01,12.62,13.45,14.36,17.07
"2019-08-15 05:45:00",20.18,12.79,12.01,12.62,13.45,14.36,17.09
"2019-08-15 06:00:00",20.18,12.79,12,12.63,13.45,14.36,17.09
"2019-08-15 06:15:00",20.19,12.77,12,12.62,13.45,14.36,17.09
"2019-08-15 06:30:00",20.19,12.78,12,12.63,13.45,14.37,17.09
"2019-08-15 06:45:00",20.19,12.78,12,12.63,13.45,14.37,17.09
"2019-08-15 07:00:00",20.19,12.77,12,12.63,13.45,14.37,17.09
"2019-08-15 07:15:00",20.18,12.77,12,12.63,13.45,14.37,17.09
"2019-08-15 07:30:00",20.18,12.76,12,12.63,13.45,14.37,17.09
"2019-08-15 07:45:00",20.18,12.75,11.99,12.63,13.45,14.37,17.1
"2019-08-15 08:00:00",20.18,12.72,11.99,12.63,13.45,14.38,17.1
"2019-08-15 08:15:00",20.18,12.72,11.99,12.63,13.45,14.39,17.1
"2019-08-15 08:30:00",20.19,12.72,11.99,12.63,13.45,14.39,17.1
"2019-08-15 08:45:00",20.19,12.72,11.99,12.63,13.45,14.39,17.11
"2019-08-15 09:00:00",20.19,12.72,11.98,12.62,13.45,14.39,17.14
"2019-08-15 09:15:00",20.19,12.7,11.98,12.63,13.45,14.39,17.14
"2019-08-15 09:30:00",20.19,12.7,11.98,12.62,13.45,14.4,17.15
"2019-08-15 09:45:00",20.18,12.7,11.98,12.62,13.45,14.4,17.15
"2019-08-15 10:00:00",20.18,12.7,11.98,12.62,13.45,14.41,17.15
"2019-08-15 10:15:00",20.19,12.7,11.98,12.62,13.45,14.41,17.15
"2019-08-15 10:30:00",20.19,12.7,11.98,12.62,13.45,14.41,17.15
"2019-08-15 10:45:00",20.2,12.7,11.98,12.61,13.46,14.41,17.15
